session_id,customer_id,session_date,traffic_source,device,country,landing_page,pages_viewed,session_duration_sec,is_bounce,is_converted
SESS0017802,,2024-07-01,paid_social,desktop,DE,/contact,3,988,False,False
SESS0017803,,2024-06-01,paid_social,desktop,DE,/pricing,13,929,False,False
SESS0017804,CUST00605,2025-11-18,paid_search,mobile,SE,/blog,9,1043,False,False
SESS0017805,CUST00125,2025-04-16,organic,desktop,AU,/pricing,12,695,False,False
SESS0017806,CUST00360,2024-11-09,email,desktop,NL,/contact,15,128,False,False
SESS0017807,,2025-01-09,paid_search,mobile,UK,/home,12,964,False,False
SESS0017808,CUST01312,2025-10-09,direct,tablet,NL,/contact,11,632,False,True
SESS0017809,CUST01200,2025-11-01,paid_search,tablet,AU,/home,8,853,False,False
SESS0017810,CUST00403,2025-03-12,direct,tablet,NL,/case-studies,1,854,False,False
SESS0017811,,2024-08-17,email,desktop,NL,/demo,15,918,False,False
SESS0017812,CUST00692,2025-06-16,email,desktop,UK,/pricing,9,1062,False,False
SESS0017813,,2025-05-05,direct,mobile,US,/demo,12,139,False,False
SESS0017814,CUST01213,2025-09-04,direct,mobile,CA,/home,3,44,False,False
SESS0017815,,2025-02-16,organic,desktop,US,/home,1,1409,False,False
SESS0017816,,2024-09-23,direct,mobile,NL,/home,12,432,False,False
SESS0017817,,2025-05-08,referral,desktop,AU,/demo,7,141,False,False
SESS0017818,CUST00145,2024-09-07,email,desktop,AU,/pricing,7,614,False,False
SESS0017819,CUST00791,2025-01-30,referral,mobile,SE,/home,8,9,True,False
SESS0017820,CUST00340,2025-04-26,paid_search,mobile,UK,/features,12,885,False,False
SESS0017821,,2025-08-29,paid_social,tablet,SE,/blog,10,1369,False,False
SESS0017822,CUST01497,2025-12-03,email,desktop,US,/blog,1,1739,False,False
SESS0017823,CUST00928,2025-07-08,paid_social,tablet,UK,/contact,9,1455,False,False
SESS0017824,,2025-01-07,paid_social,tablet,NL,/pricing,14,522,False,False
SESS0017825,CUST01061,2025-11-13,paid_social,mobile,AU,/contact,13,1280,False,False
SESS0017826,CUST00010,2026-04-17,paid_search,mobile,FR,/pricing,2,816,False,False
SESS0017827,CUST00111,2025-06-01,paid_search,mobile,DE,/case-studies,5,1104,False,False
SESS0017828,CUST01087,2025-10-07,direct,desktop,UK,/demo,15,1006,False,False
SESS0017829,CUST00043,2025-08-28,email,tablet,CA,/features,6,208,False,False
SESS0017830,CUST00278,2024-07-21,referral,desktop,FR,/contact,5,1043,False,False
SESS0017831,CUST01350,2026-04-11,paid_social,desktop,CA,/home,12,215,False,False
SESS0017832,CUST00788,2025-09-01,email,mobile,FR,/pricing,3,1662,False,False
SESS0017833,CUST00791,2026-02-17,referral,mobile,NL,/features,14,178,False,False
SESS0017834,CUST00240,2025-12-20,organic,mobile,US,/case-studies,4,1719,False,False
SESS0017835,CUST01075,2024-06-23,paid_search,mobile,DE,/blog,9,38,False,False
SESS0017836,,2026-04-06,referral,desktop,UK,/demo,6,1172,False,False
SESS0017837,,2024-12-08,paid_search,mobile,FR,/demo,6,818,False,False
SESS0017838,CUST00964,2024-07-08,referral,mobile,FR,/home,2,322,False,False
SESS0017839,CUST01129,2025-01-14,organic,desktop,AU,/demo,14,642,False,False
SESS0017840,CUST00959,2026-02-07,organic,mobile,DE,/case-studies,3,481,False,False
SESS0017841,,2026-02-15,paid_search,tablet,FR,/contact,4,480,False,False
SESS0017842,CUST01342,2025-04-10,organic,desktop,DE,/demo,14,1102,False,False
SESS0017843,CUST00949,2024-12-19,organic,desktop,NL,/features,6,511,False,False
SESS0017844,CUST00006,2025-02-06,organic,desktop,FR,/blog,14,539,False,False
SESS0017845,CUST00692,2025-12-27,paid_search,desktop,FR,/pricing,15,1189,False,False
SESS0017846,CUST00115,2025-03-04,referral,desktop,CA,/demo,12,295,False,False
SESS0017847,CUST00843,2024-06-20,organic,desktop,CA,/demo,12,988,False,False
SESS0017848,CUST00583,2025-06-03,direct,desktop,CA,/features,5,1185,False,True
SESS0017849,CUST00597,2025-02-26,organic,desktop,UK,/home,2,924,False,False
SESS0017850,,2024-12-04,paid_social,mobile,UK,/home,4,1514,False,False
SESS0017851,,2025-02-16,referral,tablet,SE,/features,13,965,False,False
SESS0017852,CUST00396,2025-05-30,paid_search,desktop,SE,/home,9,838,False,True
SESS0017853,CUST00283,2025-01-23,organic,desktop,SE,/contact,5,768,False,False
SESS0017854,CUST01493,2026-02-27,organic,desktop,US,/demo,4,371,False,False
SESS0017855,CUST00999,2024-10-14,referral,mobile,FR,/case-studies,12,980,False,False
SESS0017856,,2024-08-24,paid_social,mobile,AU,/pricing,1,1148,False,False
SESS0017857,CUST00420,2025-02-27,direct,mobile,UK,/case-studies,15,1123,False,False
SESS0017858,CUST00479,2024-06-27,email,mobile,FR,/home,12,1286,False,False
SESS0017859,CUST00940,2024-09-22,paid_social,mobile,AU,/demo,4,1096,False,True
SESS0017860,,2025-06-09,organic,mobile,UK,/pricing,4,328,False,False
SESS0017861,CUST00606,2026-03-07,organic,tablet,DE,/features,14,1630,False,False
SESS0017862,CUST00652,2026-01-17,paid_social,desktop,AU,/home,7,1444,False,True
SESS0017863,CUST00367,2025-08-31,email,desktop,UK,/pricing,11,1342,False,False
SESS0017864,CUST00546,2024-12-06,paid_search,desktop,US,/case-studies,5,886,False,False
SESS0017865,,2024-11-28,referral,desktop,US,/contact,8,235,False,False
SESS0017866,CUST00389,2025-02-10,organic,mobile,AU,/pricing,9,1566,False,False
SESS0017867,CUST01402,2025-06-16,organic,mobile,NL,/contact,5,695,False,False
SESS0017868,CUST01248,2025-10-16,email,mobile,SE,/pricing,2,1501,False,False
SESS0017869,CUST00198,2026-03-05,paid_search,desktop,FR,/blog,1,362,False,False
SESS0017870,CUST00889,2025-04-19,email,mobile,NL,/contact,10,938,False,False
SESS0017871,CUST00721,2025-11-03,paid_social,mobile,UK,/pricing,8,249,False,False
SESS0017872,,2024-05-10,paid_social,desktop,AU,/blog,3,532,False,False
SESS0017873,CUST00057,2025-08-30,referral,mobile,SE,/pricing,4,759,False,False
SESS0017874,,2024-10-29,referral,desktop,FR,/blog,8,992,False,False
SESS0017875,,2025-01-24,paid_search,mobile,AU,/demo,10,1140,False,False
SESS0017876,CUST00703,2024-11-28,referral,tablet,SE,/features,12,1152,False,False
SESS0017877,CUST01451,2025-01-19,organic,desktop,NL,/case-studies,3,1793,False,False
SESS0017878,CUST00054,2025-04-15,email,desktop,FR,/case-studies,6,392,False,False
SESS0017879,CUST01179,2026-03-25,paid_search,desktop,US,/contact,5,848,False,False
SESS0017880,,2025-04-30,paid_social,mobile,SE,/demo,3,1434,False,False
SESS0017881,CUST01415,2025-11-27,paid_social,mobile,FR,/contact,12,1425,False,False
SESS0017882,CUST00291,2024-05-24,referral,mobile,NL,/case-studies,13,1560,False,False
SESS0017883,CUST00775,2024-11-14,paid_social,mobile,CA,/blog,4,1113,False,False
SESS0017884,CUST00268,2024-12-09,email,mobile,CA,/features,9,404,False,False
SESS0017885,CUST00106,2024-06-02,paid_search,desktop,UK,/demo,14,978,False,False
SESS0017886,,2025-02-28,organic,desktop,FR,/blog,6,618,False,False
SESS0017887,CUST01376,2025-08-09,paid_search,mobile,FR,/home,8,902,False,False
SESS0017888,,2025-11-27,organic,mobile,US,/blog,2,270,False,False
SESS0017889,CUST00519,2024-12-19,paid_search,desktop,SE,/pricing,2,1202,False,False
SESS0017890,,2025-10-21,organic,mobile,UK,/case-studies,5,1579,False,False
SESS0017891,CUST00974,2026-03-21,direct,mobile,UK,/case-studies,8,1448,False,False
SESS0017892,CUST00902,2026-02-25,paid_search,desktop,NL,/home,9,1470,False,False
SESS0017893,CUST01233,2026-03-05,email,mobile,NL,/contact,8,1605,False,False
SESS0017894,,2024-11-13,referral,mobile,CA,/pricing,12,1043,False,False
SESS0017895,CUST00665,2024-05-30,organic,desktop,FR,/features,12,472,False,False
SESS0017896,CUST00591,2025-11-03,paid_social,desktop,CA,/demo,15,378,False,False
SESS0017897,CUST00751,2024-06-15,organic,desktop,US,/demo,4,1628,False,False
SESS0017898,CUST00641,2025-11-16,paid_search,desktop,CA,/demo,1,336,False,False
SESS0017899,,2025-03-23,direct,mobile,NL,/features,14,571,False,False
SESS0017900,CUST01443,2024-09-29,email,desktop,FR,/contact,3,510,False,False
SESS0017901,,2025-01-23,email,desktop,AU,/blog,9,449,False,False
SESS0017902,CUST00056,2025-10-10,organic,desktop,NL,/demo,1,403,False,True
SESS0017903,CUST00785,2024-12-25,paid_social,desktop,DE,/features,7,1563,False,False
SESS0017904,,2025-08-20,referral,tablet,SE,/pricing,5,255,False,False
SESS0017905,CUST00153,2025-12-02,paid_search,mobile,SE,/demo,8,1351,False,False
SESS0017906,CUST00918,2025-07-23,paid_search,desktop,US,/demo,15,1772,False,False
SESS0017907,CUST01207,2025-07-14,email,mobile,NL,/demo,15,1093,False,False
SESS0017908,CUST00833,2024-07-01,email,mobile,DE,/contact,1,1337,False,False
SESS0017909,CUST00990,2024-10-25,referral,tablet,SE,/features,13,1594,False,False
SESS0017910,,2024-12-12,referral,desktop,US,/demo,7,706,False,False
SESS0017911,,2024-05-04,direct,mobile,UK,/features,3,1630,False,False
SESS0017912,,2025-08-02,paid_social,desktop,FR,/demo,8,1773,False,False
SESS0017913,CUST00811,2024-05-30,paid_social,mobile,AU,/home,13,920,False,False
SESS0017914,,2025-03-22,paid_search,desktop,FR,/home,9,1605,False,False
SESS0017915,,2024-09-09,organic,desktop,US,/demo,13,577,False,False
SESS0017916,CUST00382,2024-06-12,referral,desktop,FR,/contact,6,330,False,False
SESS0017917,,2026-04-04,paid_social,mobile,CA,/blog,7,749,False,False
SESS0017918,CUST00697,2025-10-24,email,desktop,US,/features,14,555,False,False
SESS0017919,CUST00301,2025-01-03,organic,desktop,SE,/blog,3,1676,False,False
SESS0017920,CUST01412,2025-05-01,email,mobile,NL,/contact,11,1753,False,False
SESS0017921,CUST01162,2026-03-16,referral,desktop,NL,/home,5,350,False,False
SESS0017922,CUST00173,2025-01-18,organic,desktop,AU,/contact,14,650,False,False
SESS0017923,,2025-09-27,referral,desktop,US,/pricing,11,1698,False,False
SESS0017924,,2025-09-11,paid_social,desktop,FR,/demo,5,720,False,False
SESS0017925,,2024-09-09,organic,mobile,UK,/features,8,998,False,False
SESS0017926,CUST01164,2026-04-10,direct,desktop,AU,/pricing,9,1091,False,False
SESS0017927,CUST00907,2024-11-06,organic,mobile,AU,/home,1,1226,False,False
SESS0017928,CUST01302,2024-08-12,direct,mobile,DE,/home,6,453,False,False
SESS0017929,,2024-09-15,email,desktop,DE,/blog,12,718,False,False
SESS0017930,CUST00772,2024-10-06,direct,desktop,US,/home,4,1053,False,False
SESS0017931,CUST00098,2025-11-05,referral,desktop,FR,/pricing,5,1644,False,False
SESS0017932,,2024-07-26,paid_search,mobile,SE,/pricing,3,1198,False,False
SESS0017933,CUST00105,2024-10-07,paid_social,mobile,NL,/blog,4,1319,False,False
SESS0017934,CUST01142,2025-02-04,paid_social,mobile,FR,/demo,10,433,False,False
SESS0017935,CUST01033,2024-10-21,paid_social,mobile,US,/contact,10,629,False,False
SESS0017936,CUST00690,2024-04-21,referral,desktop,UK,/case-studies,15,622,False,False
SESS0017937,CUST00463,2024-06-02,paid_social,mobile,AU,/case-studies,2,662,False,False
SESS0017938,,2026-03-03,email,tablet,UK,/demo,12,1799,False,False
SESS0017939,,2025-03-31,email,mobile,US,/contact,10,591,False,False
SESS0017940,,2026-01-07,referral,mobile,DE,/contact,11,1504,False,False
SESS0017941,CUST01081,2024-12-15,direct,desktop,UK,/case-studies,5,1773,False,False
SESS0017942,,2024-06-20,organic,mobile,NL,/pricing,13,97,False,False
SESS0017943,,2025-09-29,organic,desktop,SE,/contact,2,293,False,False
SESS0017944,,2025-07-01,referral,tablet,NL,/blog,12,1270,False,False
SESS0017945,CUST01367,2026-04-10,paid_search,desktop,NL,/pricing,15,155,False,False
SESS0017946,,2025-06-02,referral,mobile,SE,/demo,1,1275,False,False
SESS0017947,,2025-02-21,email,desktop,SE,/features,1,1110,False,False
SESS0017948,,2025-04-19,organic,desktop,SE,/pricing,7,1030,False,False
SESS0017949,CUST00376,2025-04-05,paid_social,desktop,CA,/case-studies,12,331,False,False
SESS0017950,CUST01170,2025-03-31,paid_search,mobile,AU,/demo,8,409,False,False
SESS0017951,,2025-11-01,referral,mobile,FR,/case-studies,8,365,False,False
SESS0017952,CUST01076,2024-10-12,organic,tablet,AU,/features,4,1352,False,True
SESS0017953,CUST00790,2024-05-29,email,desktop,FR,/demo,11,1493,False,False
SESS0017954,CUST00322,2025-09-02,direct,mobile,NL,/pricing,12,997,False,False
SESS0017955,,2025-05-15,email,mobile,DE,/blog,11,651,False,False
SESS0017956,CUST00263,2024-10-16,email,mobile,DE,/demo,8,1190,False,False
SESS0017957,CUST00564,2024-12-05,email,desktop,CA,/features,2,734,False,False
SESS0017958,CUST00020,2025-08-03,direct,desktop,AU,/blog,1,1406,False,False
SESS0017959,,2025-10-15,direct,mobile,SE,/pricing,14,402,False,False
SESS0017960,CUST01010,2025-12-27,paid_search,mobile,SE,/contact,13,1323,False,False
SESS0017961,CUST00102,2025-06-21,referral,mobile,FR,/case-studies,13,845,False,False
SESS0017962,CUST00148,2025-07-03,paid_social,desktop,DE,/contact,12,1041,False,False
SESS0017963,CUST01083,2024-05-29,referral,desktop,FR,/contact,13,335,False,False
SESS0017964,,2026-03-11,paid_social,desktop,FR,/blog,8,674,False,False
SESS0017965,CUST00960,2025-01-28,paid_search,desktop,US,/features,13,1685,False,False
SESS0017966,CUST00123,2025-01-09,paid_social,desktop,FR,/features,7,287,False,False
SESS0017967,CUST01021,2024-05-30,referral,desktop,AU,/features,11,994,False,False
SESS0017968,,2026-02-07,paid_search,mobile,DE,/case-studies,11,379,False,False
SESS0017969,CUST00594,2026-02-22,organic,mobile,DE,/case-studies,1,240,False,False
SESS0017970,CUST00859,2025-09-23,organic,desktop,US,/blog,10,929,False,False
SESS0017971,CUST00136,2024-11-24,referral,desktop,CA,/case-studies,2,807,False,False
SESS0017972,CUST00298,2025-11-27,direct,desktop,NL,/blog,3,754,False,False
SESS0017973,CUST00863,2024-06-12,paid_search,mobile,SE,/contact,13,156,False,False
SESS0017974,,2024-08-27,paid_social,mobile,AU,/pricing,1,1524,False,False
SESS0017975,CUST00169,2024-11-21,organic,mobile,UK,/demo,2,342,False,False
SESS0017976,CUST00964,2024-12-30,direct,desktop,DE,/pricing,14,1217,False,False
SESS0017977,CUST01387,2025-07-08,referral,desktop,UK,/pricing,5,365,False,False
SESS0017978,CUST01185,2024-07-16,paid_search,desktop,NL,/demo,6,1302,False,False
SESS0017979,CUST00590,2025-10-29,paid_social,desktop,DE,/case-studies,9,33,False,False
SESS0017980,CUST00287,2024-09-06,email,desktop,UK,/features,5,367,False,False
SESS0017981,CUST00461,2024-05-31,organic,desktop,AU,/contact,6,1228,False,False
SESS0017982,,2024-12-17,referral,mobile,FR,/features,2,841,False,False
SESS0017983,,2025-11-07,paid_search,tablet,AU,/contact,14,1424,False,False
SESS0017984,,2024-10-13,referral,mobile,DE,/pricing,15,410,False,False
SESS0017985,CUST00729,2024-05-06,paid_search,desktop,FR,/demo,5,191,False,False
SESS0017986,CUST00256,2026-03-29,referral,desktop,NL,/pricing,6,71,False,False
SESS0017987,CUST00087,2025-07-25,paid_search,desktop,UK,/home,10,531,False,False
SESS0017988,CUST01118,2025-06-13,paid_search,mobile,US,/pricing,2,982,False,False
SESS0017989,CUST00537,2025-06-10,organic,desktop,UK,/home,10,263,False,False
SESS0017990,CUST00466,2024-06-29,direct,mobile,US,/contact,15,1587,False,False
SESS0017991,,2025-04-12,referral,desktop,SE,/case-studies,5,66,False,False
SESS0017992,CUST00750,2024-09-26,paid_social,mobile,SE,/pricing,9,113,False,False
SESS0017993,CUST00763,2025-08-15,referral,desktop,AU,/demo,15,525,False,False
SESS0017994,,2025-02-10,organic,tablet,DE,/home,9,406,False,False
SESS0017995,CUST00317,2025-05-23,direct,mobile,FR,/blog,15,1498,False,False
SESS0017996,,2025-12-03,direct,desktop,DE,/contact,11,195,False,False
SESS0017997,CUST00031,2025-09-18,referral,desktop,NL,/pricing,10,109,False,False
SESS0017998,CUST00732,2024-10-20,paid_social,mobile,DE,/pricing,3,1745,False,True
SESS0017999,CUST01174,2025-01-15,direct,desktop,FR,/demo,15,331,False,False
SESS0018000,CUST00405,2025-05-12,direct,tablet,UK,/home,8,1509,False,False
SESS0018001,,2024-11-21,paid_social,desktop,AU,/case-studies,5,730,False,False
SESS0018002,CUST00711,2024-07-06,paid_social,mobile,CA,/contact,8,580,False,False
SESS0018003,CUST00646,2025-03-07,organic,desktop,SE,/blog,7,1237,False,False
SESS0018004,CUST00963,2024-06-09,direct,desktop,UK,/pricing,11,296,False,False
SESS0018005,CUST00051,2026-02-09,direct,desktop,CA,/demo,1,183,False,True
SESS0018006,CUST01442,2024-09-02,email,desktop,DE,/blog,10,370,False,False
SESS0018007,,2025-07-04,organic,mobile,UK,/pricing,13,893,False,False
SESS0018008,,2024-08-20,paid_search,mobile,NL,/blog,13,238,False,False
SESS0018009,CUST00878,2024-05-17,paid_social,desktop,CA,/pricing,13,1103,False,False
SESS0018010,CUST00205,2025-10-02,direct,mobile,UK,/home,3,364,False,False
SESS0018011,CUST01493,2024-07-11,referral,desktop,CA,/blog,11,305,False,False
SESS0018012,CUST00842,2025-03-01,organic,desktop,NL,/demo,4,382,False,False
SESS0018013,,2024-09-29,referral,desktop,NL,/contact,8,155,False,False
SESS0018014,CUST00584,2026-03-22,referral,mobile,NL,/blog,2,659,False,False
SESS0018015,CUST00757,2026-03-27,referral,mobile,AU,/contact,9,1452,False,False
SESS0018016,,2025-03-02,paid_search,desktop,SE,/blog,5,1164,False,False
SESS0018017,CUST00782,2025-07-13,paid_social,desktop,NL,/pricing,10,532,False,False
SESS0018018,CUST00523,2024-07-23,paid_search,desktop,DE,/blog,13,1040,False,True
SESS0018019,CUST01104,2025-06-17,direct,desktop,CA,/contact,7,1148,False,False
SESS0018020,CUST00338,2024-07-24,paid_social,desktop,US,/demo,9,1100,False,False
SESS0018021,CUST00772,2024-11-23,email,mobile,NL,/pricing,10,1458,False,False
SESS0018022,CUST01436,2025-07-15,direct,mobile,US,/contact,2,1525,False,False
SESS0018023,CUST01440,2024-05-14,paid_social,mobile,FR,/features,4,1692,False,False
SESS0018024,CUST01282,2026-04-11,email,mobile,AU,/demo,13,10,True,False
SESS0018025,CUST01484,2025-12-26,direct,desktop,UK,/features,9,628,False,False
SESS0018026,CUST00123,2024-09-17,organic,desktop,AU,/features,4,111,False,False
SESS0018027,,2025-12-21,referral,desktop,CA,/pricing,12,991,False,False
SESS0018028,CUST00126,2024-07-04,organic,mobile,FR,/blog,4,954,False,False
SESS0018029,,2025-07-26,paid_search,tablet,US,/features,5,1776,False,False
SESS0018030,CUST00900,2026-02-08,paid_social,mobile,CA,/case-studies,14,472,False,False
SESS0018031,CUST00260,2025-11-28,referral,mobile,AU,/demo,13,115,False,False
SESS0018032,CUST00339,2024-07-06,email,desktop,SE,/contact,8,390,False,False
SESS0018033,,2025-10-05,referral,desktop,CA,/home,12,889,False,False
SESS0018034,CUST00749,2024-12-01,email,desktop,NL,/contact,4,1685,False,False
SESS0018035,CUST00600,2026-03-15,paid_social,tablet,AU,/demo,8,837,False,False
SESS0018036,,2025-08-31,paid_social,mobile,AU,/blog,6,982,False,False
SESS0018037,CUST01382,2024-06-07,paid_search,desktop,SE,/contact,4,43,False,False
SESS0018038,CUST00463,2025-10-07,email,desktop,SE,/contact,4,1648,False,False
SESS0018039,CUST00162,2024-07-10,paid_search,mobile,CA,/blog,9,36,False,False
SESS0018040,,2025-05-06,organic,mobile,CA,/blog,10,1311,False,False
SESS0018041,CUST01119,2025-04-07,direct,mobile,DE,/case-studies,9,287,False,False
SESS0018042,CUST00840,2025-03-29,paid_search,mobile,UK,/case-studies,1,181,False,False
SESS0018043,CUST00144,2024-05-18,paid_social,mobile,CA,/features,1,1219,False,False
SESS0018044,CUST00009,2025-05-31,paid_social,desktop,CA,/pricing,4,1348,False,False
SESS0018045,CUST00703,2025-09-24,organic,mobile,DE,/blog,8,1135,False,False
SESS0018046,CUST00059,2025-10-28,paid_social,desktop,UK,/contact,11,1399,False,False
SESS0018047,,2025-02-25,paid_social,desktop,FR,/pricing,7,1349,False,False
SESS0018048,CUST00725,2024-05-23,organic,mobile,CA,/features,3,147,False,False
SESS0018049,CUST01089,2026-04-18,paid_search,tablet,US,/contact,4,943,False,False
SESS0018050,CUST01424,2024-08-09,paid_social,mobile,DE,/home,3,997,False,False
SESS0018051,CUST01007,2026-04-09,referral,desktop,SE,/demo,2,599,False,False
SESS0018052,CUST01234,2024-07-13,organic,desktop,FR,/case-studies,6,671,False,False
SESS0018053,,2024-05-28,organic,mobile,UK,/pricing,13,453,False,False
SESS0018054,CUST00367,2024-04-23,paid_social,mobile,SE,/pricing,7,951,False,False
SESS0018055,CUST00066,2024-04-30,organic,mobile,AU,/contact,11,1798,False,False
SESS0018056,CUST00372,2024-06-06,referral,desktop,NL,/pricing,12,840,False,False
SESS0018057,,2025-01-28,paid_search,mobile,US,/case-studies,3,1071,False,False
SESS0018058,CUST00015,2026-01-16,paid_social,desktop,SE,/contact,4,166,False,False
SESS0018059,CUST00741,2024-11-29,email,mobile,US,/pricing,9,227,False,False
SESS0018060,,2024-10-12,organic,desktop,SE,/features,15,1217,False,False
SESS0018061,,2025-12-04,referral,mobile,UK,/demo,5,480,False,False
SESS0018062,CUST01380,2026-03-15,paid_search,mobile,UK,/home,14,655,False,False
SESS0018063,,2025-08-19,organic,mobile,NL,/pricing,13,288,False,False
SESS0018064,CUST00579,2024-07-10,paid_social,desktop,SE,/pricing,13,864,False,False
SESS0018065,CUST00415,2025-02-28,paid_social,desktop,CA,/pricing,11,537,False,False
SESS0018066,,2025-03-12,organic,desktop,CA,/features,15,1170,False,False
SESS0018067,,2024-06-23,organic,mobile,DE,/pricing,5,1369,False,False
SESS0018068,CUST00256,2025-12-30,organic,mobile,DE,/features,10,454,False,False
SESS0018069,CUST01437,2025-08-06,paid_search,tablet,DE,/case-studies,5,784,False,False
SESS0018070,CUST00763,2026-03-18,organic,mobile,US,/home,1,1523,False,False
SESS0018071,CUST00671,2025-08-15,email,tablet,CA,/contact,10,482,False,False
SESS0018072,,2024-08-15,direct,mobile,AU,/features,5,1524,False,False
SESS0018073,CUST01211,2025-06-16,email,mobile,DE,/case-studies,5,1581,False,False
SESS0018074,CUST00205,2025-06-21,direct,desktop,CA,/pricing,8,856,False,False
SESS0018075,CUST00665,2025-04-06,email,tablet,DE,/demo,1,1795,False,False
SESS0018076,CUST00673,2025-05-31,paid_search,mobile,US,/features,11,1213,False,False
SESS0018077,CUST01487,2026-03-09,paid_search,mobile,AU,/case-studies,15,833,False,False
SESS0018078,CUST00706,2024-10-12,email,mobile,UK,/demo,2,44,False,False
SESS0018079,,2026-01-04,paid_social,desktop,DE,/home,15,383,False,False
SESS0018080,CUST00802,2026-01-12,direct,desktop,CA,/contact,10,993,False,False
SESS0018081,,2024-07-15,referral,desktop,SE,/case-studies,9,1017,False,False
SESS0018082,,2025-06-13,paid_social,mobile,FR,/features,9,294,False,False
SESS0018083,,2026-01-19,organic,desktop,NL,/demo,13,391,False,False
SESS0018084,CUST00979,2025-09-10,paid_search,mobile,FR,/case-studies,1,75,False,False
SESS0018085,,2024-11-14,direct,mobile,FR,/home,12,422,False,False
SESS0018086,CUST01354,2026-01-15,paid_social,desktop,FR,/pricing,2,960,False,False
SESS0018087,CUST01496,2025-05-23,referral,desktop,CA,/demo,15,287,False,False
SESS0018088,CUST01032,2025-10-22,paid_search,desktop,SE,/contact,2,1612,False,False
SESS0018089,CUST00899,2026-02-12,organic,desktop,AU,/demo,4,1523,False,False
SESS0018090,CUST01138,2024-08-09,organic,tablet,SE,/home,3,762,False,False
SESS0018091,,2024-06-03,paid_search,tablet,UK,/pricing,10,1208,False,False
SESS0018092,CUST00978,2024-11-08,paid_social,mobile,NL,/pricing,6,44,False,False
SESS0018093,CUST00613,2024-07-01,direct,tablet,NL,/pricing,7,741,False,False
SESS0018094,CUST01487,2024-04-30,direct,mobile,UK,/demo,1,1317,False,False
SESS0018095,CUST00327,2026-03-13,organic,mobile,SE,/features,14,1766,False,False
SESS0018096,CUST00984,2024-06-15,email,mobile,AU,/pricing,1,1072,False,False
SESS0018097,,2024-09-02,organic,mobile,UK,/pricing,3,514,False,False
SESS0018098,CUST01464,2024-10-15,referral,mobile,FR,/features,14,589,False,True
SESS0018099,CUST00204,2024-06-29,email,mobile,NL,/case-studies,7,303,False,False
SESS0018100,CUST00034,2024-10-02,paid_social,mobile,US,/features,12,1146,False,True
SESS0018101,CUST00704,2026-02-06,referral,desktop,US,/case-studies,11,999,False,False
SESS0018102,,2025-09-25,paid_social,mobile,NL,/pricing,14,1734,False,False
SESS0018103,CUST00025,2026-02-23,direct,mobile,SE,/home,13,168,False,False
SESS0018104,CUST00368,2024-05-17,paid_social,desktop,FR,/home,12,1039,False,False
SESS0018105,CUST00891,2025-10-03,email,mobile,DE,/home,13,57,False,False
SESS0018106,CUST00033,2025-10-18,email,mobile,US,/demo,15,1376,False,False
SESS0018107,CUST01182,2026-03-31,referral,mobile,UK,/case-studies,4,1213,False,False
SESS0018108,CUST00987,2025-05-06,paid_search,mobile,DE,/demo,1,918,False,False
SESS0018109,CUST00816,2025-08-19,referral,desktop,FR,/demo,1,743,False,True
SESS0018110,CUST00063,2025-01-14,paid_social,tablet,SE,/case-studies,10,148,False,False
SESS0018111,,2024-04-25,referral,desktop,US,/home,4,1166,False,True
SESS0018112,CUST01115,2024-04-23,paid_social,mobile,CA,/demo,14,827,False,False
SESS0018113,CUST00038,2025-12-26,direct,mobile,AU,/home,7,1791,False,False
SESS0018114,CUST00952,2025-06-01,paid_search,desktop,US,/demo,9,15,True,False
SESS0018115,CUST00639,2024-08-24,referral,desktop,DE,/blog,15,1770,False,False
SESS0018116,,2025-05-02,paid_search,desktop,FR,/home,10,693,False,False
SESS0018117,CUST00981,2024-09-01,referral,mobile,FR,/demo,13,1344,False,False
SESS0018118,CUST01403,2024-06-21,referral,mobile,CA,/demo,4,229,False,False
SESS0018119,CUST01084,2025-08-29,email,mobile,US,/pricing,3,1466,False,False
SESS0018120,CUST00507,2025-10-11,referral,mobile,CA,/demo,14,843,False,False
SESS0018121,CUST00367,2025-01-31,referral,mobile,SE,/features,6,581,False,False
SESS0018122,CUST00325,2026-04-01,paid_search,desktop,US,/home,3,268,False,False
SESS0018123,CUST01264,2025-06-20,organic,desktop,SE,/contact,7,184,False,False
SESS0018124,CUST01312,2024-08-12,referral,mobile,UK,/contact,8,203,False,False
SESS0018125,CUST01178,2025-12-29,direct,mobile,DE,/home,8,1092,False,False
SESS0018126,,2025-07-15,organic,desktop,CA,/case-studies,3,1302,False,False
SESS0018127,CUST01466,2024-05-17,organic,desktop,NL,/contact,8,1685,False,False
SESS0018128,,2025-07-23,email,mobile,FR,/demo,3,584,False,False
SESS0018129,CUST01385,2025-06-18,paid_search,mobile,FR,/case-studies,1,122,False,False
SESS0018130,CUST00118,2025-02-28,organic,desktop,DE,/pricing,10,1642,False,False
SESS0018131,CUST01059,2026-02-26,paid_social,desktop,UK,/contact,2,369,False,False
SESS0018132,CUST00281,2026-02-05,email,desktop,UK,/features,8,1237,False,False
SESS0018133,CUST00018,2025-03-12,email,mobile,UK,/demo,1,1602,False,False
SESS0018134,CUST00279,2026-02-02,email,desktop,DE,/features,13,717,False,False
SESS0018135,CUST00023,2024-10-04,paid_social,desktop,UK,/demo,5,541,False,False
