order_id,customer_id,campaign_id,order_date,product,quantity,unit_price_usd,gross_revenue_usd,discount_pct,net_revenue_usd,payment_method,order_status
ORD003037,CUST00601,,2025-01-07,Enterprise Plan,3,1569.85,4709.55,0,4709.55,ACH,completed
ORD003038,CUST00268,CAMP0009,2025-07-02,Starter Plan,6,1287.1,7722.6,5,7336.47,Credit Card,completed
ORD003039,CUST00740,CAMP0105,2024-10-04,Pro Plan,3,2066.87,6200.61,10,5580.55,Credit Card,completed
ORD003040,CUST00761,CAMP0054,2024-09-08,Add-on: Analytics,1,1789.84,1789.84,0,1789.84,Invoice,completed
ORD003041,CUST00277,CAMP0027,2024-12-14,Pro Plan,2,2652.4,5304.8,0,5304.8,PayPal,completed
ORD003042,CUST00631,,2024-06-21,Pro Plan,1,339.16,339.16,5,322.2,Invoice,completed
ORD003043,CUST00342,,2024-11-25,Pro Plan,5,931.82,4659.1,10,4193.19,PayPal,completed
ORD003044,CUST00438,CAMP0120,2025-07-17,Professional Services,5,1956.65,9783.25,0,9783.25,Credit Card,completed
ORD003045,CUST00823,,2024-06-01,Add-on: API,5,2683.41,13417.05,5,12746.2,ACH,completed
ORD003046,CUST01373,CAMP0091,2025-11-12,Enterprise Plan,4,1005.97,4023.88,0,4023.88,Credit Card,completed
ORD003047,CUST00230,,2024-07-22,Growth Plan,10,1414.98,14149.8,15,12027.33,Credit Card,completed
ORD003048,CUST00075,CAMP0046,2024-07-21,Starter Plan,3,1188.23,3564.69,20,2851.75,PayPal,completed
ORD003049,CUST01256,,2025-09-19,Pro Plan,4,1062.95,4251.8,15,3614.03,PayPal,completed
ORD003050,CUST00764,CAMP0076,2024-06-15,Starter Plan,10,2986.25,29862.5,0,29862.5,Credit Card,completed
ORD003051,CUST00889,CAMP0030,2025-12-25,Add-on: API,5,847.9,4239.5,20,3391.6,Credit Card,pending
ORD003052,CUST00484,CAMP0042,2024-05-05,Professional Services,9,1349.63,12146.67,5,11539.34,PayPal,completed
ORD003053,CUST01112,CAMP0120,2025-08-01,Enterprise Plan,10,2276.65,22766.5,10,20489.85,Invoice,completed
ORD003054,CUST00014,CAMP0072,2025-02-21,Enterprise Plan,1,582.46,582.46,15,495.09,Invoice,completed
ORD003055,CUST00151,CAMP0100,2024-11-15,Professional Services,3,428.76,1286.28,5,1221.97,ACH,refunded
ORD003056,CUST00870,,2025-08-19,Enterprise Plan,10,745.88,7458.8,0,7458.8,Invoice,completed
ORD003057,CUST01237,,2025-07-12,Professional Services,10,174.2,1742.0,20,1393.6,Credit Card,completed
ORD003058,CUST00587,CAMP0078,2024-09-22,Pro Plan,3,2265.27,6795.81,0,6795.81,Credit Card,completed
ORD003059,CUST01011,,2025-11-07,Pro Plan,4,1674.38,6697.52,10,6027.77,ACH,completed
ORD003060,CUST01024,,2026-02-13,Starter Plan,9,1414.76,12732.84,20,10186.27,ACH,completed
ORD003061,CUST01083,,2024-11-23,Growth Plan,1,1867.85,1867.85,15,1587.67,ACH,completed
ORD003062,CUST01375,,2024-08-10,Professional Services,5,1289.83,6449.15,0,6449.15,Invoice,pending
ORD003063,CUST01081,CAMP0074,2024-12-08,Add-on: API,8,2464.04,19712.32,5,18726.7,PayPal,completed
ORD003064,CUST00685,,2025-09-26,Pro Plan,1,1911.84,1911.84,0,1911.84,PayPal,completed
ORD003065,CUST01316,,2025-11-12,Starter Plan,1,1499.68,1499.68,15,1274.73,Invoice,completed
ORD003066,CUST00297,CAMP0109,2025-05-15,Pro Plan,10,670.85,6708.5,0,6708.5,Credit Card,completed
ORD003067,CUST00089,CAMP0031,2025-04-12,Starter Plan,6,713.77,4282.62,10,3854.36,PayPal,refunded
ORD003068,CUST01388,,2025-11-15,Enterprise Plan,10,310.19,3101.9,10,2791.71,Invoice,completed
ORD003069,CUST01035,CAMP0081,2025-11-12,Enterprise Plan,9,1831.15,16480.35,15,14008.3,PayPal,completed
ORD003070,CUST00825,,2024-05-29,Add-on: API,4,954.06,3816.24,10,3434.62,Credit Card,completed
ORD003071,CUST00513,,2025-04-03,Starter Plan,8,677.07,5416.56,0,5416.56,ACH,completed
ORD003072,CUST00507,CAMP0111,2025-01-08,Growth Plan,10,1038.53,10385.3,0,10385.3,Invoice,completed
ORD003073,CUST01050,,2024-10-25,Add-on: Analytics,1,1392.05,1392.05,0,1392.05,Invoice,completed
ORD003074,CUST01005,CAMP0106,2024-07-05,Starter Plan,2,1746.2,3492.4,20,2793.92,PayPal,completed
ORD003075,CUST00358,,2025-05-11,Add-on: Analytics,6,2882.49,17294.94,0,17294.94,Credit Card,completed
ORD003076,CUST00161,CAMP0041,2025-04-11,Pro Plan,6,1011.07,6066.42,0,6066.42,ACH,completed
ORD003077,CUST00323,CAMP0018,2024-12-07,Pro Plan,1,2445.23,2445.23,0,2445.23,PayPal,completed
ORD003078,CUST00603,,2024-12-13,Pro Plan,5,1842.52,9212.6,20,7370.08,Invoice,completed
ORD003079,CUST00488,CAMP0047,2024-08-21,Enterprise Plan,1,1702.79,1702.79,0,1702.79,PayPal,completed
ORD003080,CUST01202,CAMP0044,2026-03-04,Add-on: Analytics,8,1471.73,11773.84,0,11773.84,Invoice,completed
ORD003081,CUST01236,,2025-09-22,Pro Plan,1,2887.82,2887.82,20,2310.26,ACH,completed
ORD003082,CUST00967,CAMP0102,2024-12-05,Starter Plan,7,1809.76,12668.32,15,10768.07,Credit Card,refunded
ORD003083,CUST00405,CAMP0067,2025-03-28,Starter Plan,3,2099.32,6297.96,0,6297.96,Invoice,completed
ORD003084,CUST00727,CAMP0087,2025-06-07,Add-on: API,5,2191.9,10959.5,20,8767.6,Credit Card,completed
ORD003085,CUST01045,CAMP0040,2024-12-09,Growth Plan,7,331.1,2317.7,0,2317.7,Invoice,completed
ORD003086,CUST01473,CAMP0115,2024-08-12,Professional Services,9,865.18,7786.62,10,7007.96,Invoice,pending
ORD003087,CUST00934,,2026-01-08,Add-on: Analytics,9,2726.86,24541.74,20,19633.39,Invoice,completed
ORD003088,CUST00778,CAMP0044,2025-06-03,Growth Plan,4,574.01,2296.04,10,2066.44,ACH,completed
ORD003089,CUST00041,CAMP0061,2025-08-15,Professional Services,5,2765.31,13826.55,0,13826.55,ACH,completed
ORD003090,CUST00515,CAMP0080,2025-04-02,Pro Plan,2,294.78,589.56,20,471.65,Invoice,completed
ORD003091,CUST01135,,2024-06-11,Professional Services,6,2191.06,13146.36,0,13146.36,Invoice,completed
ORD003092,CUST00554,CAMP0040,2026-02-26,Enterprise Plan,6,75.1,450.6,5,428.07,Invoice,completed
ORD003093,CUST00792,,2025-10-13,Pro Plan,10,1132.37,11323.7,20,9058.96,Invoice,completed
ORD003094,CUST00012,CAMP0065,2024-11-21,Starter Plan,10,576.47,5764.7,10,5188.23,Credit Card,completed
ORD003095,CUST00789,CAMP0039,2024-11-18,Professional Services,10,1123.07,11230.7,0,11230.7,Invoice,completed
ORD003096,CUST01200,,2025-05-01,Add-on: Analytics,9,2541.63,22874.67,15,19443.47,Invoice,completed
ORD003097,CUST00264,CAMP0065,2025-09-07,Professional Services,5,2392.48,11962.4,5,11364.28,ACH,completed
ORD003098,CUST01207,,2025-12-18,Enterprise Plan,8,846.15,6769.2,0,6769.2,ACH,completed
ORD003099,CUST01451,CAMP0085,2026-04-06,Add-on: Analytics,8,924.1,7392.8,15,6283.88,Credit Card,completed
ORD003100,CUST00307,CAMP0020,2026-01-10,Add-on: API,1,2821.85,2821.85,0,2821.85,ACH,pending
ORD003101,CUST00794,,2025-05-19,Add-on: Analytics,9,2336.72,21030.48,0,21030.48,Credit Card,completed
ORD003102,CUST01152,CAMP0102,2026-04-06,Add-on: Analytics,7,1514.04,10598.28,10,9538.45,Credit Card,completed
ORD003103,CUST00330,CAMP0023,2025-02-27,Growth Plan,4,266.82,1067.28,0,1067.28,Credit Card,completed
ORD003104,CUST00469,CAMP0019,2024-06-11,Add-on: API,1,1416.73,1416.73,5,1345.89,ACH,completed
ORD003105,CUST01274,,2024-06-15,Add-on: Analytics,9,1339.21,12052.89,0,12052.89,PayPal,completed
ORD003106,CUST01018,CAMP0010,2025-12-17,Add-on: API,6,1794.44,10766.64,20,8613.31,ACH,completed
ORD003107,CUST00963,,2024-11-22,Growth Plan,3,946.99,2840.97,15,2414.82,ACH,completed
ORD003108,CUST00410,,2025-12-31,Add-on: API,8,1052.62,8420.96,20,6736.77,ACH,completed
ORD003109,CUST00732,,2025-07-12,Add-on: API,4,1244.12,4976.48,0,4976.48,PayPal,refunded
ORD003110,CUST00509,CAMP0114,2024-06-18,Growth Plan,1,2828.75,2828.75,15,2404.44,Credit Card,completed
ORD003111,CUST00392,,2024-05-28,Add-on: API,4,1669.8,6679.2,15,5677.32,Credit Card,completed
ORD003112,CUST01253,CAMP0043,2024-07-22,Add-on: API,9,2856.45,25708.05,0,25708.05,ACH,completed
ORD003113,CUST00776,CAMP0106,2025-12-19,Professional Services,5,2963.76,14818.8,0,14818.8,Credit Card,completed
ORD003114,CUST01413,CAMP0013,2025-12-15,Growth Plan,3,2807.41,8422.23,0,8422.23,ACH,completed
ORD003115,CUST00246,,2024-08-28,Pro Plan,7,2932.39,20526.73,15,17447.72,PayPal,completed
ORD003116,CUST00227,CAMP0034,2025-01-21,Starter Plan,7,751.43,5260.01,0,5260.01,PayPal,completed
ORD003117,CUST00254,CAMP0089,2024-08-31,Growth Plan,1,363.77,363.77,0,363.77,PayPal,completed
ORD003118,CUST01158,,2025-09-15,Add-on: Analytics,4,127.48,509.92,0,509.92,Invoice,completed
ORD003119,CUST00391,CAMP0043,2025-01-10,Growth Plan,1,940.26,940.26,0,940.26,ACH,completed
ORD003120,CUST00323,CAMP0070,2024-05-21,Pro Plan,10,2363.24,23632.4,0,23632.4,Invoice,pending
ORD003121,CUST00301,CAMP0116,2025-10-08,Add-on: API,4,2359.64,9438.56,10,8494.7,ACH,completed
ORD003122,CUST00096,,2026-01-06,Pro Plan,7,680.81,4765.67,0,4765.67,PayPal,completed
ORD003123,CUST00711,CAMP0110,2025-08-23,Add-on: API,7,1386.97,9708.79,10,8737.91,ACH,completed
ORD003124,CUST00067,,2024-05-23,Add-on: API,7,2919.23,20434.61,15,17369.42,ACH,completed
ORD003125,CUST00120,CAMP0018,2025-07-04,Starter Plan,4,1655.0,6620.0,0,6620.0,PayPal,completed
ORD003126,CUST00913,CAMP0010,2024-09-22,Growth Plan,3,1902.03,5706.09,5,5420.79,Credit Card,refunded
ORD003127,CUST00514,,2025-05-15,Pro Plan,3,2130.86,6392.58,20,5114.06,Credit Card,completed
ORD003128,CUST00973,CAMP0008,2024-04-21,Growth Plan,10,349.3,3493.0,0,3493.0,PayPal,pending
ORD003129,CUST00863,CAMP0040,2025-12-25,Professional Services,5,599.4,2997.0,0,2997.0,ACH,completed
ORD003130,CUST01201,CAMP0071,2024-09-23,Enterprise Plan,4,1770.69,7082.76,5,6728.62,Invoice,completed
ORD003131,CUST01326,CAMP0084,2026-04-08,Professional Services,6,2530.61,15183.66,10,13665.29,PayPal,completed
ORD003132,CUST00995,,2024-07-23,Enterprise Plan,1,1875.27,1875.27,10,1687.74,Invoice,completed
ORD003133,CUST00902,,2025-07-09,Pro Plan,7,2014.12,14098.84,15,11984.01,ACH,completed
ORD003134,CUST00483,CAMP0110,2024-07-06,Growth Plan,2,2686.56,5373.12,5,5104.46,Credit Card,completed
ORD003135,CUST00029,,2024-08-18,Starter Plan,9,1182.48,10642.32,0,10642.32,ACH,completed
ORD003136,CUST01109,CAMP0098,2024-10-29,Professional Services,1,2630.54,2630.54,0,2630.54,PayPal,completed
ORD003137,CUST00774,CAMP0120,2025-09-06,Pro Plan,6,2018.43,12110.58,10,10899.52,Invoice,completed
ORD003138,CUST00696,,2025-02-11,Growth Plan,6,1222.24,7333.44,0,7333.44,Credit Card,completed
ORD003139,CUST00057,CAMP0116,2024-10-10,Add-on: Analytics,3,2420.7,7262.1,15,6172.78,Invoice,completed
ORD003140,CUST00815,,2025-01-22,Starter Plan,8,2439.16,19513.28,0,19513.28,Invoice,completed
ORD003141,CUST00925,,2025-01-02,Starter Plan,1,1779.24,1779.24,5,1690.28,ACH,completed
ORD003142,CUST00672,,2026-02-11,Pro Plan,3,1002.95,3008.85,20,2407.08,Invoice,completed
ORD003143,CUST00355,,2024-06-30,Pro Plan,6,2908.62,17451.72,0,17451.72,ACH,completed
ORD003144,CUST00751,CAMP0032,2025-08-26,Pro Plan,6,1671.34,10028.04,0,10028.04,Credit Card,completed
ORD003145,CUST00293,,2025-02-12,Starter Plan,2,1244.21,2488.42,15,2115.16,PayPal,completed
ORD003146,CUST00094,,2025-10-31,Add-on: Analytics,8,2813.18,22505.44,15,19129.62,PayPal,completed
ORD003147,CUST00712,,2025-11-03,Starter Plan,1,481.01,481.01,0,481.01,ACH,completed
ORD003148,CUST01260,CAMP0091,2025-05-14,Professional Services,9,866.26,7796.34,5,7406.52,Invoice,refunded
ORD003149,CUST00550,,2024-11-15,Starter Plan,6,1947.66,11685.96,20,9348.77,Invoice,completed
ORD003150,CUST00801,CAMP0018,2024-12-31,Add-on: Analytics,2,2373.47,4746.94,0,4746.94,ACH,completed
ORD003151,CUST00981,,2025-11-13,Pro Plan,10,124.69,1246.9,5,1184.56,Credit Card,completed
ORD003152,CUST01473,CAMP0003,2026-01-24,Pro Plan,4,1386.32,5545.28,20,4436.22,PayPal,completed
ORD003153,CUST00744,CAMP0058,2024-08-27,Professional Services,7,2346.3,16424.1,5,15602.89,PayPal,completed
ORD003154,CUST00269,CAMP0091,2025-05-13,Enterprise Plan,3,1449.89,4349.67,0,4349.67,PayPal,completed
ORD003155,CUST00284,CAMP0111,2025-02-04,Add-on: Analytics,3,1159.58,3478.74,0,3478.74,Invoice,completed
ORD003156,CUST00401,,2025-12-27,Growth Plan,7,1986.93,13908.51,10,12517.66,Invoice,completed
ORD003157,CUST01090,,2024-10-02,Pro Plan,6,184.13,1104.78,15,939.06,ACH,pending
ORD003158,CUST00773,,2025-01-17,Pro Plan,7,1293.89,9057.23,20,7245.78,Credit Card,completed
ORD003159,CUST01075,,2025-05-26,Starter Plan,8,2788.36,22306.88,0,22306.88,PayPal,completed
ORD003160,CUST01500,,2024-10-07,Pro Plan,2,2732.55,5465.1,10,4918.59,PayPal,completed
ORD003161,CUST00917,,2024-12-21,Enterprise Plan,8,730.58,5844.64,0,5844.64,Invoice,completed
ORD003162,CUST00845,,2024-11-10,Add-on: API,1,2042.09,2042.09,0,2042.09,ACH,completed
ORD003163,CUST00574,CAMP0110,2024-08-29,Starter Plan,2,2790.0,5580.0,20,4464.0,ACH,completed
ORD003164,CUST00209,,2025-11-01,Pro Plan,3,698.03,2094.09,5,1989.39,ACH,refunded
ORD003165,CUST00765,,2026-02-03,Add-on: API,4,2777.58,11110.32,20,8888.26,PayPal,refunded
ORD003166,CUST00332,CAMP0058,2025-11-08,Professional Services,3,1610.76,4832.28,0,4832.28,Credit Card,completed
ORD003167,CUST01248,CAMP0085,2025-12-05,Growth Plan,6,2126.69,12760.14,5,12122.13,PayPal,completed
ORD003168,CUST01343,,2026-02-23,Add-on: Analytics,1,2925.4,2925.4,10,2632.86,Invoice,completed
ORD003169,CUST00420,CAMP0102,2025-07-13,Enterprise Plan,4,2103.79,8415.16,5,7994.4,Credit Card,completed
ORD003170,CUST00993,CAMP0021,2025-12-05,Add-on: API,5,2792.85,13964.25,0,13964.25,ACH,completed
ORD003171,CUST00226,CAMP0047,2024-11-09,Add-on: Analytics,1,1440.82,1440.82,0,1440.82,ACH,completed
ORD003172,CUST00048,CAMP0089,2024-12-13,Growth Plan,8,2941.06,23528.48,15,19999.21,Invoice,completed
ORD003173,CUST00689,CAMP0089,2025-08-08,Add-on: Analytics,5,2447.42,12237.1,0,12237.1,Credit Card,completed
ORD003174,CUST00087,,2024-07-24,Add-on: API,1,1863.39,1863.39,20,1490.71,Credit Card,completed
ORD003175,CUST00649,CAMP0070,2024-08-08,Professional Services,5,567.1,2835.5,0,2835.5,Credit Card,completed
ORD003176,CUST01248,CAMP0026,2025-03-05,Add-on: Analytics,9,142.87,1285.83,15,1092.96,Invoice,completed
ORD003177,CUST00908,CAMP0010,2026-03-03,Growth Plan,6,1699.38,10196.28,5,9686.47,ACH,completed
ORD003178,CUST01247,CAMP0065,2026-02-05,Starter Plan,3,2889.55,8668.65,0,8668.65,ACH,completed
ORD003179,CUST00004,,2024-04-24,Starter Plan,8,1722.28,13778.24,10,12400.42,PayPal,completed
ORD003180,CUST01347,CAMP0108,2026-02-15,Add-on: Analytics,7,957.72,6704.04,0,6704.04,PayPal,pending
ORD003181,CUST00498,CAMP0085,2025-09-25,Growth Plan,10,576.8,5768.0,20,4614.4,PayPal,completed
ORD003182,CUST00911,CAMP0107,2026-01-16,Starter Plan,7,1283.35,8983.45,0,8983.45,Invoice,completed
ORD003183,CUST00414,CAMP0107,2025-03-27,Pro Plan,6,1675.53,10053.18,20,8042.54,PayPal,completed
ORD003184,CUST00083,CAMP0043,2024-07-26,Professional Services,9,2447.71,22029.39,20,17623.51,Invoice,completed
ORD003185,CUST00976,,2024-12-30,Add-on: API,5,1151.38,5756.9,20,4605.52,ACH,completed
ORD003186,CUST01499,CAMP0095,2024-07-30,Add-on: API,3,2365.28,7095.84,10,6386.26,PayPal,completed
ORD003187,CUST01382,CAMP0058,2024-11-15,Pro Plan,6,1763.18,10579.08,10,9521.17,PayPal,completed
ORD003188,CUST00729,,2025-12-09,Starter Plan,8,1011.06,8088.48,0,8088.48,Invoice,completed
ORD003189,CUST01074,CAMP0023,2024-10-31,Pro Plan,10,2404.35,24043.5,0,24043.5,ACH,pending
ORD003190,CUST00419,CAMP0094,2024-10-28,Add-on: API,9,866.6,7799.4,0,7799.4,Invoice,completed
ORD003191,CUST00958,,2025-02-02,Add-on: Analytics,9,1571.73,14145.57,0,14145.57,PayPal,completed
ORD003192,CUST01140,,2025-01-24,Professional Services,2,910.82,1821.64,20,1457.31,Credit Card,completed
ORD003193,CUST00697,,2024-10-13,Pro Plan,3,2677.3,8031.9,5,7630.3,Credit Card,completed
ORD003194,CUST00520,,2024-08-14,Add-on: Analytics,1,2249.41,2249.41,15,1912.0,PayPal,completed
ORD003195,CUST01054,,2025-05-02,Enterprise Plan,9,480.02,4320.18,5,4104.17,Invoice,completed
ORD003196,CUST00894,CAMP0117,2025-02-23,Professional Services,6,328.28,1969.68,15,1674.23,Credit Card,completed
ORD003197,CUST00286,CAMP0004,2025-01-12,Add-on: API,7,1346.82,9427.74,5,8956.35,PayPal,completed
ORD003198,CUST00344,CAMP0116,2025-08-27,Pro Plan,10,2735.18,27351.8,5,25984.21,Credit Card,completed
ORD003199,CUST01342,,2025-08-13,Enterprise Plan,10,2955.94,29559.4,15,25125.49,PayPal,completed
ORD003200,CUST00621,,2025-06-26,Add-on: API,7,1952.56,13667.92,5,12984.52,Invoice,completed
ORD003201,CUST00917,CAMP0061,2026-01-09,Add-on: Analytics,3,1196.5,3589.5,5,3410.02,ACH,completed
ORD003202,CUST00804,CAMP0101,2025-12-14,Enterprise Plan,4,1858.29,7433.16,0,7433.16,Credit Card,completed
ORD003203,CUST01182,CAMP0038,2026-01-07,Professional Services,1,2450.11,2450.11,0,2450.11,ACH,pending
ORD003204,CUST00101,CAMP0058,2024-09-12,Growth Plan,8,453.2,3625.6,0,3625.6,Credit Card,completed
ORD003205,CUST00538,CAMP0044,2024-11-23,Add-on: Analytics,4,2454.79,9819.16,0,9819.16,Invoice,completed
ORD003206,CUST00889,CAMP0025,2025-07-30,Growth Plan,8,2347.47,18779.76,0,18779.76,ACH,completed
ORD003207,CUST01135,,2026-03-26,Pro Plan,7,2954.16,20679.12,0,20679.12,PayPal,completed
ORD003208,CUST00523,CAMP0072,2024-05-03,Starter Plan,6,2358.58,14151.48,5,13443.91,PayPal,completed
ORD003209,CUST01189,CAMP0055,2025-09-27,Add-on: API,3,2731.18,8193.54,20,6554.83,Invoice,completed
ORD003210,CUST00803,CAMP0102,2024-05-11,Growth Plan,7,840.64,5884.48,0,5884.48,ACH,completed
ORD003211,CUST00400,CAMP0104,2024-05-08,Pro Plan,7,1415.68,9909.76,20,7927.81,Invoice,refunded
ORD003212,CUST00990,,2025-12-29,Growth Plan,5,180.48,902.4,15,767.04,Credit Card,completed
ORD003213,CUST01166,,2024-11-06,Pro Plan,5,1169.06,5845.3,5,5553.03,PayPal,completed
ORD003214,CUST00517,,2024-05-23,Pro Plan,10,1540.79,15407.9,0,15407.9,Credit Card,completed
ORD003215,CUST00664,CAMP0002,2025-06-14,Starter Plan,2,2946.65,5893.3,0,5893.3,PayPal,completed
ORD003216,CUST00267,,2026-03-13,Pro Plan,10,101.1,1011.0,20,808.8,ACH,refunded
ORD003217,CUST00040,,2026-03-07,Add-on: API,3,1019.5,3058.5,10,2752.65,ACH,completed
ORD003218,CUST00482,CAMP0093,2024-08-25,Professional Services,4,968.99,3875.96,15,3294.57,Credit Card,refunded
ORD003219,CUST01127,CAMP0099,2024-09-21,Professional Services,5,1555.36,7776.8,10,6999.12,PayPal,completed
ORD003220,CUST01184,CAMP0042,2025-11-26,Growth Plan,5,2034.28,10171.4,0,10171.4,ACH,completed
ORD003221,CUST00708,,2025-08-09,Add-on: API,6,1043.59,6261.54,5,5948.46,Invoice,completed
ORD003222,CUST00414,CAMP0033,2024-08-30,Pro Plan,7,2600.79,18205.53,20,14564.42,Credit Card,completed
ORD003223,CUST01219,CAMP0104,2024-11-07,Pro Plan,8,2959.07,23672.56,0,23672.56,PayPal,completed
ORD003224,CUST01424,CAMP0034,2025-05-18,Enterprise Plan,1,1550.67,1550.67,0,1550.67,Credit Card,completed
ORD003225,CUST00341,CAMP0019,2025-09-17,Growth Plan,9,1356.21,12205.89,10,10985.3,ACH,pending
ORD003226,CUST01341,CAMP0060,2026-01-24,Pro Plan,6,1834.23,11005.38,5,10455.11,ACH,completed
ORD003227,CUST00574,CAMP0007,2026-02-16,Add-on: API,1,2199.95,2199.95,10,1979.95,PayPal,completed
ORD003228,CUST01232,CAMP0065,2024-08-25,Add-on: API,1,2273.97,2273.97,0,2273.97,PayPal,completed
ORD003229,CUST00720,,2025-01-14,Add-on: Analytics,3,1147.31,3441.93,5,3269.83,Invoice,refunded
ORD003230,CUST00363,CAMP0110,2026-03-04,Enterprise Plan,3,890.75,2672.25,0,2672.25,Invoice,completed
ORD003231,CUST01434,,2025-06-29,Add-on: API,8,586.01,4688.08,10,4219.27,ACH,completed
ORD003232,CUST00662,CAMP0039,2024-11-01,Growth Plan,4,1877.87,7511.48,0,7511.48,ACH,completed
ORD003233,CUST00070,,2025-01-11,Starter Plan,10,130.02,1300.2,15,1105.17,ACH,completed
ORD003234,CUST00533,,2025-04-25,Growth Plan,10,2442.21,24422.1,15,20758.78,Invoice,completed
ORD003235,CUST00394,CAMP0025,2024-10-23,Growth Plan,6,754.89,4529.34,15,3849.94,Invoice,completed
ORD003236,CUST00863,CAMP0078,2026-03-11,Enterprise Plan,3,1779.68,5339.04,10,4805.14,Credit Card,completed
ORD003237,CUST01246,,2024-05-28,Add-on: Analytics,7,2571.71,18001.97,0,18001.97,PayPal,completed
ORD003238,CUST00612,CAMP0052,2025-03-13,Enterprise Plan,1,1084.68,1084.68,15,921.98,Invoice,completed
ORD003239,CUST01294,CAMP0117,2025-10-28,Growth Plan,7,2216.28,15513.96,15,13186.87,PayPal,completed
ORD003240,CUST00670,,2025-10-28,Add-on: API,5,102.34,511.7,15,434.94,ACH,completed
ORD003241,CUST00381,CAMP0114,2026-04-14,Starter Plan,5,1123.73,5618.65,20,4494.92,PayPal,refunded
ORD003242,CUST01065,,2025-02-16,Enterprise Plan,5,1389.64,6948.2,15,5905.97,ACH,completed
ORD003243,CUST00157,CAMP0070,2025-01-29,Add-on: API,7,560.72,3925.04,15,3336.28,ACH,completed
ORD003244,CUST00399,,2026-02-09,Starter Plan,10,1337.26,13372.6,5,12703.97,Credit Card,completed
ORD003245,CUST01230,CAMP0105,2025-08-25,Starter Plan,9,806.98,7262.82,20,5810.26,PayPal,completed
ORD003246,CUST01110,,2025-01-15,Growth Plan,5,1058.98,5294.9,0,5294.9,Invoice,completed
ORD003247,CUST01167,CAMP0001,2026-01-25,Starter Plan,2,1490.07,2980.14,10,2682.13,Invoice,completed
ORD003248,CUST01318,,2024-12-24,Pro Plan,2,2390.35,4780.7,0,4780.7,Invoice,completed
ORD003249,CUST00743,,2024-08-08,Enterprise Plan,2,2540.89,5081.78,10,4573.6,PayPal,completed
ORD003250,CUST01205,,2024-09-18,Professional Services,3,2796.89,8390.67,0,8390.67,Invoice,completed
ORD003251,CUST01138,CAMP0013,2025-08-29,Add-on: API,4,2366.13,9464.52,10,8518.07,PayPal,completed
ORD003252,CUST00587,,2026-01-10,Add-on: Analytics,3,727.22,2181.66,20,1745.33,ACH,completed
ORD003253,CUST00928,CAMP0116,2024-05-15,Add-on: Analytics,8,1473.79,11790.32,20,9432.26,Invoice,completed
ORD003254,CUST01265,CAMP0032,2026-01-02,Enterprise Plan,3,984.42,2953.26,20,2362.61,ACH,completed
ORD003255,CUST00009,,2025-09-01,Professional Services,2,2477.88,4955.76,10,4460.18,Invoice,pending
ORD003256,CUST01021,,2024-06-24,Growth Plan,3,768.13,2304.39,10,2073.95,PayPal,completed
ORD003257,CUST00370,CAMP0055,2024-09-23,Growth Plan,3,2678.22,8034.66,0,8034.66,Credit Card,completed
ORD003258,CUST01401,CAMP0046,2025-12-26,Growth Plan,9,2719.5,24475.5,15,20804.17,Credit Card,completed
ORD003259,CUST00068,,2024-05-12,Enterprise Plan,6,1820.91,10925.46,10,9832.91,PayPal,completed
ORD003260,CUST00521,CAMP0052,2025-10-05,Add-on: API,9,1960.8,17647.2,15,15000.12,Invoice,completed
ORD003261,CUST00019,CAMP0103,2024-06-27,Add-on: Analytics,1,621.69,621.69,15,528.44,Invoice,completed
ORD003262,CUST01103,CAMP0070,2024-05-12,Growth Plan,9,268.92,2420.28,10,2178.25,ACH,completed
ORD003263,CUST00495,CAMP0019,2025-01-09,Add-on: Analytics,1,247.38,247.38,15,210.27,Invoice,completed
ORD003264,CUST00677,,2024-08-29,Enterprise Plan,5,1995.95,9979.75,0,9979.75,PayPal,completed
ORD003265,CUST00073,CAMP0053,2026-01-17,Add-on: API,5,1457.5,7287.5,0,7287.5,ACH,completed
ORD003266,CUST00605,CAMP0092,2025-04-03,Professional Services,9,2283.66,20552.94,20,16442.35,Credit Card,completed
ORD003267,CUST00103,,2025-09-08,Enterprise Plan,10,902.88,9028.8,10,8125.92,Invoice,pending
ORD003268,CUST01348,CAMP0022,2025-03-13,Enterprise Plan,10,2751.04,27510.4,0,27510.4,Credit Card,completed
ORD003269,CUST00929,CAMP0120,2025-12-23,Add-on: API,8,198.17,1585.36,20,1268.29,Credit Card,completed
ORD003270,CUST01177,CAMP0115,2025-06-07,Pro Plan,2,1332.8,2665.6,0,2665.6,Invoice,completed
ORD003271,CUST00920,CAMP0039,2025-11-16,Pro Plan,10,783.14,7831.4,0,7831.4,PayPal,completed
ORD003272,CUST00914,,2025-07-14,Pro Plan,9,323.21,2908.89,20,2327.11,Credit Card,completed
ORD003273,CUST00730,CAMP0028,2025-08-01,Professional Services,9,1424.98,12824.82,15,10901.1,Invoice,completed
ORD003274,CUST00384,,2026-01-01,Growth Plan,9,1823.75,16413.75,0,16413.75,Invoice,completed
ORD003275,CUST00289,,2024-04-26,Add-on: Analytics,5,1967.73,9838.65,0,9838.65,Credit Card,completed
ORD003276,CUST00960,CAMP0097,2025-10-10,Add-on: Analytics,5,2780.84,13904.2,10,12513.78,Credit Card,completed
ORD003277,CUST00756,CAMP0018,2024-10-12,Enterprise Plan,7,568.59,3980.13,0,3980.13,ACH,completed
